Post ID,Description,Publish time,Permalink,Post type,Views,Reach,Likes,Shares,Follows,Comments,Saves
17936311593248734,"Simple not easy advice on getting rich:

Step 1: Do a lot of stuff.

Step 2: Watch what works.

Step 3: Do more of that.

People typically either skip step 1, or define “a lot” as < 1000 times.",05/14/2026 14:52,https://www.instagram.com/reel/DYVbVSyyz0E/,IG reel,28900,21388,337,24,51,4,32
17968935935904264,It’s easier to sell one really expensive thing to one really rich person than many cheap things to many poor people.,05/14/2026 14:41,https://www.instagram.com/reel/DYVaNrySVbJ/,IG reel,1155388,711201,18950,4614,1979,578,8948
18121342525636506,"Happy customers tell 3 people. Unhappy customers tell everyone. You’ll get more our of finding ways to minimize customers unhappiness than trying to create “more happy customers”. When you remove all pain from delivering value, happy customers just come as a by product.",05/14/2026 14:26,https://www.instagram.com/reel/DYVYRNry9jY/,IG reel,176561,105297,4422,547,68,112,556
18613809484037292,"My goal has always been to work so hard that a competitor would look at what I do and say: “I completely understand how he’s winning - and - I’m not willing to sacrifice that much.”

Good. You don’t have to. Your lifestyle is my opportunity.",05/14/2026 14:26,https://www.instagram.com/reel/DYVYht4SLRC/,IG reel,9794,6979,104,1,19,1,8
17922428055345901,"People who move faster in life don’t actually move faster, they just get more for every step.

Leverage = Speed, not activity.",05/14/2026 12:00,https://www.instagram.com/reel/DYVHz-tBvKb/,IG reel,345804,213475,9681,1830,124,135,3852
18136028848540712,Skills compound faster than money. Invest accordingly.,05/14/2026 6:00,https://www.instagram.com/reel/DYUekSfhsKu/,IG reel,160647,99372,2041,193,17,57,481
18091976354225066,The largest gains in operational efficiency come from realizing something’s not worth doing anymore.,05/14/2026 1:48,https://www.instagram.com/reel/DYUBpkQuzmU/,IG reel,24703,18632,178,11,6,4,13
18002280209923886,"Three years into your thing, you have more information than when you started. You get an idea for a new business.

The problem: your 3yr old business can grow faster than a new business.

Most times, you’d be better going into year 4 (unchanged) than starting over at year 0.",05/14/2026 1:43,https://www.instagram.com/reel/DYUBKNxOTM6/,IG reel,20056,13859,150,5,9,2,5
18060992744706748,"Everything you’ve ever wanted is on the other side of 10 years of uncertainty, rejection, and suffering.

It just comes down to wanting what you’re after more than you hate all the things you gotta do to get it.",05/14/2026 1:38,https://www.instagram.com/reel/DYUAnASuMms/,IG reel,287954,192969,3705,295,137,50,498
17918404122363312,"If you’ve been thinking about starting a business for more than 6 months, stop.

Just offer to do something. Anything. For someone else. In exchange for money. Today.

And when you do, congrats, you own a business.

Now you just gotta do more and better until the day you die.",05/13/2026 12:00,https://www.instagram.com/reel/DYSjB1Ghrmr/,IG reel,252809,152783,7045,931,207,85,1783
18426688597125304,"I lived cheap coming up.

But I was making so little, saving felt pointless.

So instead of saving my money, I invested it all on courses, coaching, workshops, books.

I never thought “Alex you should be saving more.”

My problem wasn’t my living expenses, it was my income…",05/12/2026 13:54,https://www.instagram.com/reel/DYQJOUrSHCy/,IG reel,19482,14434,217,22,22,5,59
17889965802497384,"Letting mediocre employees stay costs you more in four ways:

1) The money you pay them

2) The mistakes they make that cost you

3) The money you would’ve made by having a good employee in their place

4) The money you lose from winners by showing them mediocrity is tolerated",05/12/2026 12:48,https://www.instagram.com/reel/DYQB5njhTDG/,IG reel,42751,32289,743,280,103,7,219
18073990541275679,"If you’re struggling to collect more cash up front with your sales, try this:

1) make a guarantee contingent on prepayment

2) add bonuses only for pre payers

3) offer prepayment discounts

All three have worked a trick in different scenarios. Use if useful.",05/12/2026 12:31,https://www.instagram.com/reel/DYP_dLUuFZ5/,IG reel,22579,15910,260,17,27,2,21
17888047554529753,"Instant 28% revenue boost for small businesses open M-F:

 Be open on weekends. 

You pay payroll on weekends. 
You pay rent on weekends.
Your customers have more time on weekends.
Might as well do business on weekends.
Just. Saying.

(Or don’t. Do you.)",05/12/2026 12:00,https://www.instagram.com/reel/DYP-O4oB5ab/,IG reel,321966,194015,5719,713,46,123,1142
18078432098447051,Skills compound faster than money. Invest accordingly.,05/11/2026 19:42,https://www.instagram.com/reel/DYOOKv0Oagr/,IG reel,3184,2528,17,0,2,0,6
18069400568664742,"If your business isn’t making $100,000 a month.

Follow these 2 steps.

1) Grab a kitchen timer & turn it to 4 hours.

2) Advertise until the timer is up.

You can do warm outbound, cold outbound, content, or paid ads. Don’t do all of them. Just pick 1 until you get to $100k a month. I would start with outbound or content because they’re the cheapest to get started (aka free).

When the 4-hour timer is up, and the day is done - do it again tomorrow.",05/11/2026 19:40,https://www.instagram.com/reel/DYON7vCOSvk/,IG reel,350438,223693,6617,1946,220,58,4475
17885222355546925,Your competitors won’t put you out of business. But thinking about them more than your customers will.,05/11/2026 19:38,https://www.instagram.com/reel/DYONsO1ONml/,IG reel,9697,7561,59,3,6,1,5
18011714135704519,"Personal rule of thumb:

Disregard people who shame you for working more than they prefer.",05/11/2026 12:00,https://www.instagram.com/reel/DYNZYdIhG3s/,IG reel,700458,478246,30306,5926,1549,252,11340
17876979174603219,"You only win with focus because when you have fewer things to work on, you have no choice but to dig deeper. And that’s what the competition skips over. Deeper is where the gold is.",05/10/2026 18:00,https://www.instagram.com/reel/DYK0qqrS8z7/,IG reel,446882,269415,7352,1035,157,132,1224
18080769755407892,"More people are afraid of short term discomfort than long term regret.

This makes them easy to beat.",05/10/2026 12:00,https://www.instagram.com/reel/DYGUPc3SkrU/,IG reel,231887,136807,3316,1165,73,74,971
18093643568238794,"People are more afraid of being seen failing than becoming a failure.

Whenever you try you’ll be seen failing.

When you never try at all you become a failure.",05/09/2026 12:00,https://www.instagram.com/reel/DYIPzJOS_Ae/,IG reel,257820,157118,6453,815,155,93,1622
18122447614623245,The goal is to live a life where your perfect day and your everyday are indistinguishable.,05/09/2026 6:00,https://www.instagram.com/reel/DYHmlwKyajo/,IG reel,509796,302691,10199,1644,153,114,3009
17898749907434242,You’re never gonna find a completely sane person to marry. Everyone’s got a little bit of crazy. You just wanna find someone with the same kinda crazy as you.,05/08/2026 18:30,https://www.instagram.com/p/DYGXuCgFExJ/,IG carousel,1767787,771339,45257,10854,256,268,12736
17886797478517683,"When I was 20, I wanted to be a millionaire. Once I was a millionaire, I wanted to be in my 20s.

Which means everything that I make between now and the end of time, I’d pay at the end of time to be back here now.

We always trade the thing we have most for the thing we want most.",05/08/2026 18:12,https://www.instagram.com/reel/DYGVdp0u-OI/,IG reel,2487517,1596672,117415,11840,12037,957,12778
18109550152896686,"If you’re a small business owner, you have to advertise more. Period.

No one knows you exist - which is why you’re not making as much as you want.

If you’re not reaching out to people or making content or reaching out to people who respond to your content... you’re wasting your time..

The fight you’re having right now is against irrelevance.",05/08/2026 18:08,https://www.instagram.com/reel/DYGVAZiuYoG/,IG reel,522721,325585,10103,1692,382,101,2039
17892192129341434,"Remember that guy who got rich dropshipping, day trading, buying crypto, and wholesaling at the same time?

Me neither.

Focus.",05/08/2026 18:04,https://www.instagram.com/reel/DYGUeqUOaKt/,IG reel,1275152,798080,51399,6893,3778,590,6633
18096241013125993,"Having full on discussions with the projection of my 85 year old self who embodies all the values I aspire towards may be one of the most powerful decision/advice frameworks I’ve ever used.

It’s amazing how different the world looks, yet it’s still through my own minds eye.",05/08/2026 17:59,https://www.instagram.com/reel/DYGT9nluK_y/,IG reel,330107,217809,8210,598,227,114,1294
18081088058632625,"The single greatest change in my life came from doing one thing:

Ignoring people’s advice who didn’t have what I wanted.

This includes parents, friends, acquaintances, and random posts I see on my newsfeed.

The world got quieter, and that made decisions a lot easier.",05/08/2026 12:00,https://www.instagram.com/reel/DYAhZrihFlW/,IG reel,490888,280551,11543,2154,57,133,1572
18079126193430382,You’re in rush because you’re in pain. And you’re in pain because you’re in a rush.,05/08/2026 6:00,https://www.instagram.com/reel/DX1lDQYhhQT/,IG reel,208386,130224,2533,156,73,37,302
18389875909091439,"When we start a business, I’m convinced debt is mandatory:

Either we incur financial debt to afford the resources we need.

Or

We incur operational debt foregoing those resources to save money.

So the question is: is it easier to repay financial debt or bad infrastructure?",05/07/2026 18:00,https://www.instagram.com/reel/DXzASPjhrss/,IG reel,216625,135719,2178,219,69,55,432
18025223111817178,The best productivity hack is elimination.,05/07/2026 12:00,https://www.instagram.com/reel/DYDGTroyWaA/,IG reel,157222,94939,3504,608,74,104,1007
18080465345134714,"Sadness comes from a lack of options. —Which is why it it feels like hopelessness.

Anxiety comes from many options but a lack of priorities.

—Which is why it feels like paralysis. Looking everywhere but moving nowhere.

Solve sadness with knowledge & anxiety with a decision.",05/06/2026 18:00,https://www.instagram.com/reel/DYAhZgsvAA5/,IG reel,280476,168931,6498,2140,65,120,3892
17926874193274833,"More people are afraid of short term discomfort than long term regret.

This makes them easy to beat.",05/06/2026 6:00,https://www.instagram.com/reel/DX_4Qo5SRdQ/,IG reel,1006713,642417,33375,1704,3952,215,3203
18069027974336051,Agree?,05/06/2026 0:01,https://www.instagram.com/reel/DX_PKUFj-rh/,IG reel,554569,350401,15569,2920,104,202,1369
17895976530307965,"Friendly reminder that AI will never be worse than it is right now.

If you assume any rate of improvement over any reasonable period - learning how to use it becomes your #1 priority.",05/05/2026 18:00,https://www.instagram.com/reel/DX-l4FrBEJW/,IG reel,405962,253463,5534,1012,180,110,1341
18110039977680795,"The goal of everyday is to leave nothing in the tank.

No love in the tank.

No energy in the tank.

No work in the tank.

To go to sleep empty, with every ounce of potential squeezed out.

Then wake up and do it again tomorrow.",05/05/2026 12:00,https://www.instagram.com/reel/DYAhfqwvuas/,IG reel,189989,112375,3016,264,42,89,918
17957461878102839,"Hard Decision Hack:

Imagine the much wiser 85 year old version of yourself…

Then ask them what you should do.

It’s amazing how different the advice I give myself from that perspective is vs what u want to do in the moment.",05/05/2026 12:00,https://www.instagram.com/reel/DX98la2PQke/,IG reel,1757216,1147610,81135,11129,6799,603,10272
18436530025186083,"More people are afraid of short term discomfort than long term regret.

This makes them easy to beat.",05/05/2026 11:31,https://www.instagram.com/reel/DX95U_8vNsw/,IG reel,101764,72427,1700,125,355,12,138
18168225679375336,"In sales scripting, many miss a key point in the first five minutes:

Translating a desire into a decision.

Set the stage up front so everyone is clear what a yes and no look like.",05/05/2026 6:00,https://www.instagram.com/reel/DX9TeM9yJMZ/,IG reel,419853,266271,8336,1631,151,150,2040
18082178711532962,"If you have a clear goal, fast feedback loops, and a long time horizon - winning is a ‘when’ question, not an ‘if’ question.",05/04/2026 18:00,https://www.instagram.com/reel/DX8BGoVBBpN/,IG reel,908764,612568,17386,3674,1615,173,7517
18102529639748968,Agree?,05/04/2026 12:00,https://www.instagram.com/reel/DX_4R-BhtoO/,IG reel,857474,419430,20235,3506,108,244,6608
18088314776364873,Stop chasing the women in the red dress.,05/04/2026 6:00,https://www.instagram.com/reel/DX6urCqSfJu/,IG reel,493256,267481,7245,771,114,142,1783
17932870572068259,You can’t have a 1 in 100 day every week. Some days just aren’t gonna be as good as others. You don’t need to change anything. You just need to stick with the plan.,05/03/2026 18:00,https://www.instagram.com/reel/DX5cQZzSdGx/,IG reel,252198,142349,6727,871,67,161,1849
18581262997009163,"If you’re a small business owner, you have to advertise more. Period.
No one knows you exist - which is why you’re not making as much as you want.

If you’re not reaching out to people or making content or reaching out to people who respond to your content... you’re wasting your time..

The fight you’re having right now is against irrelevance.",05/03/2026 12:00,https://www.instagram.com/reel/DXzpgHdB47m/,IG reel,316633,194006,4321,1043,51,92,2274
17863507464653114,"Marketing makes promises.
Product fulfills promises.
You
Product - marketing = Brand",05/03/2026 6:00,https://www.instagram.com/reel/DX4J64AScEm/,IG reel,351276,218787,4773,644,130,88,1233
17961016488083211,"If you do more reps than anyone else in your space, you’ll win.",05/02/2026 18:00,https://www.instagram.com/reel/DX23axxBSi-/,IG reel,298320,175571,2842,240,33,66,795
17967424224051753,"“We don’t rise to the level of our expectations we fall to the level of our preparation”

If that’s true…then prepare like a crazy person and make your worst case scenario…crazy results.",05/02/2026 12:00,https://www.instagram.com/reel/DX2OSoEBBnu/,IG reel,160975,102068,2683,214,19,81,527
18087752507588724,"Find what works. 
Do more of what works.
Find the thing preventing you from doing more of what works. 
Solve it.
Do more of what works.
Repeat.",05/02/2026 6:00,https://www.instagram.com/reel/DX1lGpNyGkH/,IG reel,329462,204401,3135,361,20,56,427
17920110261323095,"I’m sorry it wasn’t fast, easy, and risk free to achieve your dreams.",05/01/2026 18:00,https://www.instagram.com/reel/DXzAOcThdBa/,IG reel,530088,297699,11641,1246,35,168,1769
17993586857780611,"Most people underestimate the things they have to say no to when building.

Everything you say yes to is saying no to the thing you say you want most.

So you have to say no until it hurts.

Then say no some more.

So you can take one yes all the way.",05/01/2026 15:11,https://www.instagram.com/reel/DXz_Oq5hwgI/,IG reel,142071,92484,1717,234,35,44,324
17932156650254268,"If you have a clear goal, fast feedback loops, and a long time horizon - winning is a ‘when’ question, not an ‘if’ question.",05/01/2026 15:05,https://www.instagram.com/reel/DXz-ilQSpn8/,IG reel,117718,93227,2332,670,590,19,1072
18554740591065685,"Friendly reminder that AI will never be worse than it is right now.

If you assume any rate of improvement over any reasonable period - learning how to use it becomes your #1 priority.",05/01/2026 14:37,https://www.instagram.com/reel/DXz7Z6EyfdV/,IG reel,22137,17855,123,41,15,1,24
17932945104255567,The goal is to live a life where your perfect day and your everyday are indistinguishable.,05/01/2026 14:25,https://www.instagram.com/reel/DXz6FYxyCv9/,IG reel,38031,28928,364,58,39,0,136
17935286850236394,The easiest way for most small businesses to make more money…is to simply charge more money.,05/01/2026 14:18,https://www.instagram.com/reel/DXz5M3wSBU6/,IG reel,636831,400494,14839,1326,593,136,2290
18099038642020719,"Simplest path to making money:

1) Find a service people already buy

2) Do it in half the time, make it twice as easy for the customer, or remove all risk

3) Ask everyone you know if they know anybody who wants it

4) Charge more than everyone else

5) Dont stop when u get bored",05/01/2026 14:01,https://www.instagram.com/reel/DXz3SQlyqdq/,IG reel,533505,321833,13302,952,904,83,1648
18083883845627293,"If you’re picking what kind of business model will make you the most money in an exit.

Rule of thumb:

Recurring Products > Recurring Services

Recurring Services > One Time Products

One Time Products > One Time Services",05/01/2026 13:53,https://www.instagram.com/reel/DXz2R03Ss9F/,IG reel,174913,108672,2168,197,53,38,537
17991215864791069,"The one that took off is the one I went all in on. 

That was the one. 

Meaning - whatever you go all in on - the focus will define the success more than the choice. 

But if you’re not sure - the one that makes u the most money the easiest.",05/01/2026 6:00,https://www.instagram.com/reel/DXzARsLS8G8/,IG reel,1250074,739907,27717,2085,1149,248,4943
18074630102243636,Trust is the most undervalued asset in business.,04/30/2026 18:00,https://www.instagram.com/reel/DXxt55BBvzq/,IG reel,519542,312424,10981,795,116,120,2435
17937247239214605,"You only win with focus because when you have fewer things to work on, you have no choice but to dig deeper. And that’s what the competition skips over. Deeper is where the gold is.",04/30/2026 16:32,https://www.instagram.com/reel/DXxjdSOP_4h/,IG reel,22250,15856,216,52,20,2,49
18111971956641958,Unless they’re ahead of you - take their hate as envy.,04/30/2026 12:00,https://www.instagram.com/reel/DXxEsMJh9yU/,IG reel,177186,108396,3400,492,33,64,909
18149963191484765,"You don’t need cheaper traffic. 
You need better monetization. 

Then, you can afford whatever traffic you want.",04/30/2026 6:00,https://www.instagram.com/reel/DXwbcu3hMGp/,IG reel,457880,281572,5252,1944,101,101,1984
18090971561266747,Agree?,04/30/2026 0:01,https://www.instagram.com/reel/DXvyUedCY0v/,IG reel,548771,278312,12145,1749,46,192,1885
18370796050160527,"The most important time management hack is deciding what’s not worth doing.

Just because something gets you a return on time doesn’t mean it’s your BEST return on time.",04/29/2026 18:00,https://www.instagram.com/reel/DXuf4Drh-Ix/,IG reel,267220,166210,2784,405,30,88,1118
18079530800544539,"“I’ll take this day off to figure out this whole OpenClawBot thing”

- Every entrepreneur on Presidents’ Day weekend.",04/29/2026 12:00,https://www.instagram.com/reel/DXhn6BvSCKX/,IG reel,538289,307694,8656,1173,96,128,2601
18119612641633855,"3 types of business problems:
1) You don’t have enough customers
2) You don’t keep the customers you have
3) You don’t make enough per customer

Figure out which one you’re dealing with, put all your resources towards that, and ignore everything/everyone else.",04/29/2026 6:00,https://www.instagram.com/reel/DXt2vhEhy5K/,IG reel,508596,302173,8133,1029,74,142,2244
18078682286308240,Agree?,04/29/2026 0:01,https://www.instagram.com/reel/DXtNiWKgjil/,IG reel,327321,173004,6692,911,23,92,1142
18119991310648162,"Friendly reminder:

The people whose opinions are stopping you from doing what you want are going to die.

And if their opinion is going to be forgotten eventually, you might as well forget about it today.",04/28/2026 18:00,https://www.instagram.com/reel/DXskPlZh4Le/,IG reel,146809,90870,2873,329,45,75,595
17979659828841301,Trust is the most undervalued asset in business.,04/28/2026 12:37,https://www.instagram.com/reel/DXr-h-ugTYq/,IG reel,32709,23390,508,75,31,2,155
18039159098622930,"In sales scripting, many miss a key point in the first five minutes:

Translating a desire into a decision.

Set the stage up front so everyone is clear what a yes and no look like.",04/28/2026 12:05,https://www.instagram.com/reel/DXr7n-7D5RG/,IG reel,5616,4551,58,10,9,0,18
18110392456858131,"In sales scripting, many miss a key point in the first five minutes:

Translating a desire into a decision.

Set the stage up front so everyone is clear what a yes and no look like.",04/28/2026 12:04,https://www.instagram.com/reel/DXr7cZ8j6dc/,IG reel,28646,21726,339,50,50,2,67
17912096568374875,"When we start a business, I’m convinced debt is mandatory:

Either we incur financial debt to afford the resources we need.

Or

We incur operational debt foregoing those resources to save money.

So the question is: is it easier to repay financial debt or bad infrastructure?",04/28/2026 12:00,https://www.instagram.com/reel/DXr7DdKBaip/,IG reel,462413,285575,4340,673,61,111,980
18581249491046469,"In sales scripting, many miss a key point in the first five minutes:

Translating a desire into a decision.

Set the stage up front so everyone is clear what a yes and no look like.",04/28/2026 11:59,https://www.instagram.com/reel/DXr65Vnj70O/,IG reel,15719,12752,161,37,20,0,45
17942324322179337,"When you nail your offer, it’s an order of magnitude change in a business. 

You can 2x, 10x, even 100x a business with a better offer. 

Sales - although a valuable skill - can only improve a business incrementally.

This is why we focus on the offer before anything else.",04/28/2026 6:00,https://www.instagram.com/reel/DXrR7CmhTcJ/,IG reel,185154,133864,2023,158,23,39,593
17922597465300470,"The one that took off is the one I went all in on. 

That was the one. 

Meaning - whatever you go all in on - the focus will define the success more than the choice. 

But if you’re not sure - the one that makes u the most money the easiest.",04/27/2026 21:11,https://www.instagram.com/reel/DXqUmmlDqrJ/,IG reel,335540,253338,5324,464,1444,20,699
18158685268443222,"It’s arrogant to think you can do multiple things at once and beat someone who does one thing with all their effort.

Pick one thing. Go all in. 

Then you become the one who’s hard to beat.",04/27/2026 20:08,https://www.instagram.com/reel/DXqOAMrjY56/,IG reel,12597,9934,142,15,14,2,31
17866727622615030,"If you do more reps than anyone else in your space, you’ll win.",04/27/2026 19:52,https://www.instagram.com/reel/DXqMGKzDqvK/,IG reel,4302,3274,10,3,0,1,1
18086560349370966,"If your friends aren’t happy about your success, they’re not your friends.",04/27/2026 18:00,https://www.instagram.com/reel/DXp_hDKh25S/,IG reel,182255,118410,4201,1391,27,62,797
18312287434276437,"You don’t need cheaper traffic. 
You need better monetization. 

Then, you can afford whatever traffic you want.",04/27/2026 12:54,https://www.instagram.com/reel/DXpceBzkk-X/,IG reel,19689,14804,115,108,19,3,80
18008248691891142,"When you nail your offer, it’s an order of magnitude change in a business. 

You can 2x, 10x, even 100x a business with a better offer. 

Sales - although a valuable skill - can only improve a business incrementally.

This is why we focus on the offer before anything else.",04/27/2026 12:38,https://www.instagram.com/reel/DXpZOKvgTEv/,IG reel,4931,3913,31,12,3,1,11
18093314680898410,"When we start a business, I’m convinced debt is mandatory:

Either we incur financial debt to afford the resources we need.

Or

We incur operational debt foregoing those resources to save money.

So the question is: is it easier to repay financial debt or bad infrastructure?",04/27/2026 12:07,https://www.instagram.com/reel/DXpW-tBDxM-/,IG reel,14269,11089,52,7,5,0,10
18136896661541912,"3 types of business problems:
1) You don’t have enough customers
2) You don’t keep the customers you have
3) You don’t make enough per customer

Figure out which one you’re dealing with, put all your resources towards that, and ignore everything/everyone else.",04/27/2026 12:00,https://www.instagram.com/reel/DXpWSZwhMpy/,IG reel,363335,217359,6249,1107,75,90,3245
18072877037280436,"If you’re a small business owner, you have to advertise more. Period.
No one knows you exist - which is why you’re not making as much as you want.

If you’re not reaching out to people or making content or reaching out to people who respond to your content... you’re wasting your time..

The fight you’re having right now is against irrelevance.",04/27/2026 12:00,https://www.instagram.com/reel/DXpVrh0j6jq/,IG reel,3337,2888,32,11,7,1,33
17945889822000404,"Find what works. 
Do more of what works.
Find the thing preventing you from doing more of what works. 
Solve it.
Do more of what works.
Repeat.",04/27/2026 11:52,https://www.instagram.com/reel/DXpVYDPD0fd/,IG reel,274892,183292,1052,311,181,21,151
18113731486773361,Agree?,04/27/2026 6:00,https://www.instagram.com/reel/DXotHC4h-Pl/,IG reel,709444,386076,20582,3586,101,217,4270
18582209473022094,"We always trade what we have for what we want.
Just have to make sure once you have what you wanted, you don’t want back what you gave for it.
Youth, family, health, and time don’t give refunds.",04/26/2026 18:00,https://www.instagram.com/reel/DXnauOJPDiQ/,IG reel,373960,249856,14697,3382,467,216,4005
18101175472978868,"The biggest lie I believed for the first 10yrs of being a business owner was that scaling was about getting more customers. It’s about getting customers to never leave.

Scaling looks like a flat retention curve, and when your business never gets smaller, it scales by default.",04/26/2026 12:00,https://www.instagram.com/reel/DXmxhbtPZAx/,IG reel,220833,140675,1452,152,14,33,505
17860266594582446,"The most common constraint for business growth isn’t access to capital but allocation of attention.

You don’t need more money, you need fewer things to focus on.",04/26/2026 6:00,https://www.instagram.com/reel/DXmIRfFPIrT/,IG reel,178984,111668,1664,154,19,22,290
18072073943262056,The opportunity you’re looking for is on the other side of hundreds of dead ends.,04/26/2026 0:00,https://www.instagram.com/reel/DXUv_CKyqtM/,IG reel,221497,134644,3531,327,37,45,808
18004219682873242,"For younger guys considering marriage:

When you find a woman who believes in you more than you do, committing to her means trading novelty for loyalty.",04/25/2026 20:34,https://www.instagram.com/p/DXlHkd5lICC/,IG carousel,2248272,1046503,68830,15161,752,670,13440
18569236348025793,"The ladder of success isn’t meant to be comfortable. There isn’t enough room to hang around. You only have enough space to plant one foot, risk your weight, and take your next step up. Keep moving and don’t look down.",04/25/2026 18:00,https://www.instagram.com/reel/DXk16ImS6Iy/,IG reel,380073,264163,12270,3400,263,110,3577
18082271528100832,"Everything is hard. Nothing comes easy. It will take longer than you want it to. And you will give up more than you expected to get there.

And in the end, you will have finished what you came here to do. And that will be enough.",04/24/2026 18:00,https://www.instagram.com/reel/DXiRHPmSogw/,IG reel,690241,471708,27141,6497,1018,295,7706
18135933958535663,"Content (that makes money) isn’t just about getting attention. It’s about keeping attention long enough to deliver value.
If you just get attention but return nothing for it, you are literally loud noise. It gets attention but everyone feels worse for it.",04/24/2026 13:20,https://www.instagram.com/reel/DXhxCMTkqIG/,IG reel,5236,4120,46,36,7,2,54
18106554430900782,"The most important time management hack is deciding what’s not worth doing.

Just because something gets you a return on time doesn’t mean it’s your BEST return on time.",04/24/2026 12:57,https://www.instagram.com/reel/DXhuW4zAe6p/,IG reel,3241,2831,19,4,4,0,15
18086930711524423,"When push comes to shove…

Cash flow > Profit > Revenue",04/24/2026 12:46,https://www.instagram.com/reel/DXhtDfwgZGC/,IG reel,14009,9954,49,17,5,1,18
17947461348146496,"The biggest lie I believed for the first 10yrs of being a business owner was that scaling was about getting more customers. It’s about getting customers to never leave.

Scaling looks like a flat retention curve, and when your business never gets smaller, it scales by default.",04/24/2026 12:26,https://www.instagram.com/reel/DXhqz14AbSn/,IG reel,3117,2588,11,1,1,0,3
18099148403007336,I posted this exchange to my stories and got a lot of responses. This is what to do if you’re struggling to get many customers.,04/24/2026 12:00,https://www.instagram.com/p/DXhn4czlJ_O/,IG carousel,694786,246775,8284,865,20,112,1928
18409858645180317,You can measure love in a relationship based on how much you are willing to endure to keep it.,04/24/2026 6:00,https://www.instagram.com/reel/DXg-v2dSV87/,IG reel,449840,257972,8793,988,61,258,1700
18083767193371361,"Most people think the hard part is getting started.

The hard part is continuing to do the work when the excitement wears off and the grind feels hopeless.",04/23/2026 18:00,https://www.instagram.com/reel/DXfsVuuSImP/,IG reel,207086,130052,5617,851,72,96,1639
17968473312029740,"In an AI future with infinite intelligence at everyone’s finger tips, it’ll be even more valuable to be brave, not care what other people think, and do it anyways.",04/23/2026 12:00,https://www.instagram.com/reel/DXfDIN9Sybt/,IG reel,236360,144113,3717,1057,51,106,1510
18126784435588605,"3 types of business problems:
1) You don’t have enough customers
2) You don’t keep the customers you have
3) You don’t make enough per customer

Figure out which one you’re dealing with, put all your resources towards that, and ignore everything/everyone else.",04/23/2026 12:00,https://www.instagram.com/reel/DXfDLYkS8bl/,IG reel,54309,35892,474,92,80,10,153
18354675880236371,Agree?,04/23/2026 11:09,https://www.instagram.com/reel/DXe890jj8eR/,IG reel,2703,1563,10,1,0,2,1
17877835959436808,How Do Men Become More Desirable?,04/23/2026 7:19,https://www.instagram.com/reel/DXeiufADjGY/,IG reel,1775283,,45923,14580,,547,0
17969439048045630,Agree?,04/23/2026 0:00,https://www.instagram.com/reel/DXdwuHbCqc9/,IG reel,906425,392004,19521,3540,98,204,5630
17881453485552107,Stop chasing the women in the red dress,04/22/2026 20:07,https://www.instagram.com/reel/DXdV2uGjiZY/,IG reel,40016,27944,454,75,68,3,121
18109738084870549,"The biggest misconception I had when starting a business was that I would somehow “know enough” to be ready. 

You never will. You have to learn how to operate off incomplete information - with conviction. Start. Then adjust as you learn more. That’s it.",04/22/2026 18:00,https://www.instagram.com/reel/DXdHjTKyOWQ/,IG reel,680856,407459,17621,3970,572,126,9035
17994936536954743,"Spend one hour fixing a car vs spend one hour training someone else to fix cars.

Second has better return.",04/22/2026 18:00,https://www.instagram.com/reel/DXdHidhSq-c/,IG reel,776091,531132,19182,4995,2913,158,9685
17909615808199596,You’re in rush because you’re in pain. And you’re in pain because you’re in a rush.,04/22/2026 15:00,https://www.instagram.com/reel/DXcy3tOycfc/,IG reel,11561,9350,67,9,5,1,8
18042410864559034,"I break down performance issues into 3 categories:
1) They don’t know HOW to do what you want them to do (skills)
2) They don’t WANT to do what you want them to do (motivation)
3) They don’t know THAT you want them to do it (communication breakdown)",04/22/2026 12:23,https://www.instagram.com/reel/DXcg2cUEmJ1/,IG reel,17686,13727,238,35,12,0,53
18002092970864396,"To everyone trying to find their passion:

You’re never gonna *find it*

You’ve gotta do shit for a while you suck at (which you’ll hate) until you get good at it (then you’ll like it). 

Then you’ll have *found it*…just takes a few years of sucking first.",04/22/2026 12:00,https://www.instagram.com/reel/DXceXAxyrew/,IG reel,399776,250381,13303,1952,231,227,3636
18463376749100579,"Most successful people are hard to access not because they don’t have free time, but because they protect their free time.

And choosing to create space before they were successful is made them successful to begin with. Not the other way around.",04/22/2026 6:00,https://www.instagram.com/reel/DXb1GLmSCXx/,IG reel,631267,395173,14756,1760,591,136,3661
18433366258186870,Agree?,04/22/2026 0:01,https://www.instagram.com/reel/DXbL_wFEw_M/,IG reel,502620,263203,11773,2284,70,229,2444
18016427180676569,"The same work can be a job, a career, or a calling, depending on one’s perspective.

So maybe - just do what the world wants that you’re good at, and become passionate about it along the way.

Passion often happens as a consequence not a requirement.",04/21/2026 18:00,https://www.instagram.com/reel/DXaiuOxS-IO/,IG reel,344324,207981,10217,1032,101,77,2144
17946051243148293,"Ignore what others say.
Work as hard as you can to get there.
Then you can breathe.",04/21/2026 12:00,https://www.instagram.com/reel/DXZ5gqTyoOh/,IG reel,401599,251046,11451,1326,100,121,2069
17898035139427675,Agree?,04/21/2026 0:01,https://www.instagram.com/reel/DXYnMeCjJ0l/,IG reel,527964,325004,16796,3451,104,221,2390
